timestamp,requests_per_second,response_time_ms,error_rate_percent,cpu_usage_percent,memory_usage_percent,active_threads,active_users,database_connections,network_latency_ms,disk_io_percent
2025-03-03 00:00:00,2.48,336.1,0.085,20.49,25.37,11,0,8,2.33,6.85
2025-03-03 00:05:00,0,140.85,0.1292,14.45,26.01,1,0,1,1,7.77
2025-03-03 00:10:00,4.77,263.52,0.1061,21.78,27.21,1,108,10,4.36,3.94
2025-03-03 00:15:00,10.96,158.88,0.2085,17.67,25.17,6,20,13,3.76,7.07
2025-03-03 00:20:00,40.3,104.48,0.1729,23.46,28.7,15,0,22,1,11.05
2025-03-03 00:25:00,0,107.9,0.584,17.76,24.9,17,0,1,7.1,5.02
2025-03-03 00:30:00,11.32,226.19,0.189,18.71,26.64,1,19,21,1,1.6
2025-03-03 00:35:00,12.59,215.53,0.2801,14.8,25.29,3,67,20,1.7,6.61
2025-03-03 00:40:00,9.37,77.58,0.2465,15.73,25.41,1,37,1,3.08,11.34
2025-03-03 00:45:00,26.29,107.7,0.1207,18.16,25.71,1,122,15,1,4.78
2025-03-03 00:50:00,0,155.26,0.3842,8.97,27.43,1,0,1,1,3.23
2025-03-03 00:55:00,0,109.2,0.1703,13.99,25.91,1,114,1,2.99,10.47
2025-03-03 01:00:00,0,175.67,0.1913,17.0,23.81,20,67,1,1,7.34
2025-03-03 01:05:00,20.49,48.49,0.7469,22.28,26.66,8,6,1,1,6.38
2025-03-03 01:10:00,3.92,550.43,1.4631,14.24,26.0,1,0,22,2.44,8.67
2025-03-03 01:15:00,3.02,112.57,0.0841,17.94,24.93,5,0,1,4.02,7.21
2025-03-03 01:20:00,7.01,148.0,0.4222,13.55,25.06,2,51,8,1.58,5.37
2025-03-03 01:25:00,3.19,103.5,0.2957,11.49,26.89,1,0,1,1,11.99
2025-03-03 01:30:00,0,108.39,0.1244,12.53,24.58,1,0,1,1.58,1
2025-03-03 01:35:00,6.42,95.49,0.1361,10.89,26.43,1,70,1,1,8.61
2025-03-03 01:40:00,750.6,228.45,2.5439,99,81.92,159,2976,396,6.59,38.67
2025-03-03 01:45:00,569.92,234.61,1.5255,90.73,69.68,114,2271,312,6.09,24.3
2025-03-03 01:50:00,782.72,254.88,2.4882,99,87.37,162,3041,433,8.51,29.76
2025-03-03 01:55:00,688.14,257.45,2.6643,99,77.55,133,2601,383,6.58,30.82
2025-03-03 02:00:00,979.93,224.99,2.6327,99,99,192,3620,519,5.83,36.64
2025-03-03 02:05:00,1001.57,205.84,2.4469,99,99,201,3895,555,1.11,35.55
2025-03-03 02:10:00,983.47,256.55,2.5406,99,99,208,3836,561,7.3,35.85
2025-03-03 02:15:00,657.42,239.13,2.4831,99,79.65,144,2471,364,3.81,33.01
2025-03-03 02:20:00,706.12,259.39,2.3979,99,83.03,149,2768,384,3.01,33.12
2025-03-03 02:25:00,992.94,245.76,2.7882,99,99,194,3831,547,7.84,39.08
2025-03-03 02:30:00,680.1,220.8,2.7757,99,80.95,146,2443,387,7.31,33.21
2025-03-03 02:35:00,847.15,250.25,2.6353,99,91.77,173,3188,465,7.38,31.42
2025-03-03 02:40:00,989.56,220.89,2.4256,99,99,201,3622,565,6.08,37.75
2025-03-03 02:45:00,802.7,217.53,2.4525,99,84.68,162,3023,426,5.76,35.76
2025-03-03 02:50:00,998.98,252.29,2.8223,99,99,186,3757,563,10.07,37.32
2025-03-03 02:55:00,0,140.4,0.2983,20.62,26.49,1,0,1,2.04,3.15
2025-03-03 03:00:00,16.97,123.36,0.1932,16.59,29.14,6,184,16,1,4.66
2025-03-03 03:05:00,1.89,340.61,0.3429,22.72,26.67,13,0,5,1,1
2025-03-03 03:10:00,5.93,273.58,0.4325,15.67,26.31,1,66,16,5.2,10.22
2025-03-03 03:15:00,23.7,118.16,0.5199,21.17,25.69,3,167,1,1.24,3.83
2025-03-03 03:20:00,40.04,107.46,0.3238,19.42,25.07,18,111,15,2.06,10.07
2025-03-03 03:25:00,1.47,589.24,2.4471,9.59,28.81,1,61,9,1,10.08
2025-03-03 03:30:00,0,149.0,0.5203,16.11,23.74,4,127,1,1,2.26
2025-03-03 03:35:00,0,179.69,0.137,22.87,22.27,13,0,1,1,7.34
2025-03-03 03:40:00,8.6,392.33,0.3113,10.84,27.32,1,59,37,2.55,5.91
2025-03-03 03:45:00,23.4,113.09,0.4713,17.77,23.24,6,162,10,4.97,6.3
2025-03-03 03:50:00,2.54,76.04,0.3105,14.71,24.99,1,56,1,4.65,8.9
2025-03-03 03:55:00,15.02,135.57,0.4701,18.36,25.3,11,176,8,2.29,5.37
2025-03-03 04:00:00,49.73,98.83,0.4049,21.24,28.33,5,93,31,3.63,13.97
2025-03-03 04:05:00,11.03,286.53,0.2315,19.65,27.03,1,58,28,2.27,4.65
2025-03-03 04:10:00,8.74,74.92,0.3075,17.13,25.48,1,29,1,1,14.11
2025-03-03 04:15:00,31.77,181.22,0.2718,17.82,26.16,11,98,43,4.38,1
2025-03-03 04:20:00,5.29,103.24,0.2829,16.74,28.16,9,104,1,1.96,10.48
2025-03-03 04:25:00,26.78,166.39,0.2585,11.79,29.9,1,33,32,2.86,8.05
2025-03-03 04:30:00,4.84,261.8,0.1519,14.56,28.59,5,0,12,4.87,12.69
2025-03-03 04:35:00,21.29,1119.28,6.1858,12.25,33.08,9,69,128,1,6.32
2025-03-03 04:40:00,16.85,1166.98,6.6164,17.06,36.13,1,170,121,6.97,3.64
2025-03-03 04:45:00,31.24,962.04,4.9404,22.79,36.47,18,113,147,3.8,9.36
2025-03-03 04:50:00,4.49,2962.43,21.4361,17.16,33.84,6,61,130,5.7,11.89
2025-03-03 04:55:00,19.72,1116.73,6.4429,15.12,34.69,1,99,125,1,10.99
2025-03-03 05:00:00,21.21,1135.65,6.3879,17.17,36.64,8,135,141,3.98,8.33
2025-03-03 05:05:00,33.78,945.63,4.9105,22.9,36.01,9,247,127,1,8.58
2025-03-03 05:10:00,0.34,6000,35.0,16.81,33.46,1,71,115,1.69,5.82
2025-03-03 05:15:00,0,6000,35.0,15.65,37.78,1,44,136,2.64,6.51
2025-03-03 05:20:00,12.51,1415.18,8.6006,22.19,34.05,1,61,128,3.68,10.42
2025-03-03 05:25:00,24.84,1153.06,6.951,17.27,38.4,1,169,161,1.22,4.66
2025-03-03 05:30:00,31.99,1039.9,6.039,17.18,41.69,5,0,176,5.71,2.85
2025-03-03 05:35:00,46.5,870.19,4.2659,17.32,37.87,1,242,147,3.07,10.58
2025-03-03 05:40:00,4.21,2652.97,19.0731,15.87,33.7,1,0,106,3.73,12.11
2025-03-03 05:45:00,38.07,914.66,4.3465,17.84,37.49,1,0,130,3.08,7.57
2025-03-03 05:50:00,193.99,142.36,0.7081,42.27,38.33,44,716,107,3.83,17.08
2025-03-03 05:55:00,206.96,131.37,0.2957,39.7,39.84,34,761,111,4.95,18.37
2025-03-03 06:00:00,115.48,145.84,0.3424,32.24,34.09,18,470,57,1.28,12.79
2025-03-03 06:05:00,152.41,121.23,0.1406,32.34,36.73,27,630,90,3.21,15.53
2025-03-03 06:10:00,155.01,147.4,0.3421,37.76,38.35,49,609,76,1,12.56
2025-03-03 06:15:00,128.1,125.15,0.1306,30.98,35.33,27,432,70,5.43,9.95
2025-03-03 06:20:00,85.22,129.96,0.1905,28.49,29.68,24,375,44,1,7.61
2025-03-03 06:25:00,166.8,137.03,0.2727,35.79,36.49,34,669,70,1,12.04
2025-03-03 06:30:00,108.87,109.96,0.1668,26.4,35.9,17,334,65,1.18,9.21
2025-03-03 06:35:00,178.92,203.11,0.6628,39.8,40.58,52,819,83,3.41,15.63
2025-03-03 06:40:00,170.88,147.79,0.2195,42.37,39.62,31,697,89,4.84,13.61
2025-03-03 06:45:00,115.72,189.54,0.1169,35.65,33.68,22,410,89,1.75,13.6
2025-03-03 06:50:00,154.0,147.86,0.0859,41.63,34.58,42,589,90,1,10.54
2025-03-03 06:55:00,139.17,107.75,0.6339,26.9,36.74,8,644,79,5.63,8.02
2025-03-03 07:00:00,170.69,133.38,0.0535,33.09,37.21,27,745,88,5.82,17.74
2025-03-03 07:05:00,178.17,158.68,0.1533,41.77,37.3,37,730,93,5.7,14.28
2025-03-03 07:10:00,145.68,131.23,0.1409,31.06,37.82,32,612,93,1.13,9.71
2025-03-03 07:15:00,172.18,160.49,0.362,41.66,39.95,42,617,117,3.12,9.49
2025-03-03 07:20:00,161.7,120.77,0.2823,37.89,33.93,47,615,73,4.44,13.91
2025-03-03 07:25:00,130.64,114.96,0.3719,29.73,34.4,17,404,62,7.46,9.88
2025-03-03 07:30:00,801.44,155.35,0.2718,56.55,86.42,157,3091,440,6.82,45.9
2025-03-03 07:35:00,827.08,162.73,0.441,62.21,87.72,163,3068,454,5.51,41.55
2025-03-03 07:40:00,673.57,150.5,0.1107,50.46,76.59,140,2584,346,8.12,35.75
2025-03-03 07:45:00,748.8,159.14,0.3068,59.69,85.98,158,2931,399,6.8,43.59
2025-03-03 07:50:00,684.34,161.26,0.2236,50.17,76.78,128,2633,367,5.63,41.84
2025-03-03 07:55:00,662.57,159.88,0.6149,53.65,78.54,139,2582,358,4.56,36.17
2025-03-03 08:00:00,667.23,138.45,0.1976,54.23,79.44,134,2596,385,2.87,39.08
2025-03-03 08:05:00,813.29,171.98,0.0852,61.16,88.8,160,3026,438,7.35,38.04
2025-03-03 08:10:00,784.66,192.12,0.363,53.74,82.87,171,3084,402,6.89,36.42
2025-03-03 08:15:00,808.02,150.56,0.2652,48.69,89.75,159,3039,446,5.34,38.93
2025-03-03 08:20:00,819.78,171.22,0.2614,59.17,89.4,160,3165,462,7.32,48.62
2025-03-03 08:25:00,826.37,197.73,0.5543,57.66,85.27,168,3112,454,6.66,42.75
2025-03-03 08:30:00,823.1,220.49,0.2257,64.54,89.86,164,3183,448,6.12,44.57
2025-03-03 08:35:00,769.61,163.8,0.3283,52.54,84.98,153,2833,408,7.29,41.63
2025-03-03 08:40:00,661.49,146.71,0.0817,49.57,78.72,136,2577,355,3.77,45.51
2025-03-03 08:45:00,792.29,173.5,0.0918,57.75,88.12,137,3052,432,4.26,39.62
2025-03-03 08:50:00,726.47,146.56,0.1513,57.06,80.33,142,2629,371,8.2,46.16
2025-03-03 08:55:00,693.75,180.24,0.572,48.46,79.21,153,2632,385,2.73,41.62
2025-03-03 09:00:00,607.57,158.47,0.2026,44.23,75.68,130,2394,321,9.05,38.61
2025-03-03 09:05:00,769.73,149.86,0.4781,55.19,87.67,135,3040,430,5.24,44.08
2025-03-03 09:10:00,131.83,212.69,0.7227,88.13,31.47,22,417,44,1,24.55
2025-03-03 09:15:00,130.01,229.72,0.9626,89.62,36.41,16,461,60,4.71,14.7
2025-03-03 09:20:00,177.62,204.37,1.9261,95.72,39.7,35,633,97,2.5,21.28
2025-03-03 09:25:00,150.56,221.03,0.5149,87.16,38.33,13,489,83,5.91,19.37
2025-03-03 09:30:00,131.15,243.97,1.381,89.68,37.29,34,408,94,1,15.59
2025-03-03 09:35:00,151.49,246.44,1.5106,91.22,34.26,26,655,82,1,24.51
2025-03-03 09:40:00,149.67,261.91,1.5723,89.94,38.71,25,452,94,3.99,16.93
2025-03-03 09:45:00,132.45,226.93,0.5537,87.56,34.1,25,532,63,1.74,16.45
2025-03-03 09:50:00,139.24,231.91,0.9078,89.09,36.01,34,642,60,1,12.18
2025-03-03 09:55:00,99.66,236.18,0.3908,81.96,28.16,27,242,51,5.12,14.66
2025-03-03 10:00:00,107.89,207.08,0.1696,80.21,37.45,26,454,65,2.06,22.31
2025-03-03 10:05:00,109.8,193.51,0.3564,80.45,31.19,16,492,41,1,18.83
2025-03-03 10:10:00,159.11,260.75,0.8352,88.88,39.56,27,611,80,1.84,27.28
2025-03-03 10:15:00,110.0,235.82,0.6664,86.74,33.14,18,489,55,3.14,20.97
2025-03-03 10:20:00,137.48,227.02,1.1975,90.09,34.56,26,633,68,1,18.74
2025-03-03 10:25:00,0,1185.36,6.6452,14.18,25.15,19,69,14,3.58,2.85
2025-03-03 10:30:00,12.89,148.47,0.3194,24.11,20.01,14,0,8,1,3.48
2025-03-03 10:35:00,10.27,248.51,0.3572,19.01,24.36,1,70,25,1,12.22
2025-03-03 10:40:00,0,3121.07,22.8622,15.59,25.86,1,27,38,1,7.69
2025-03-03 10:45:00,5.16,128.45,0.1425,18.52,21.81,1,0,4,1,14.75
2025-03-03 10:50:00,0,160.21,0.3357,16.78,27.57,1,0,1,3.22,6.53
2025-03-03 10:55:00,0,530.0,1.2335,15.35,26.44,4,61,5,2.86,14.05
2025-03-03 11:00:00,0,1711.23,11.2377,15.02,27.6,1,0,20,1.74,9.4
2025-03-03 11:05:00,27.68,86.76,0.0886,18.54,22.16,6,7,1,4.62,6.51
2025-03-03 11:10:00,8.05,117.43,0.6064,18.55,24.54,1,0,4,1,12.28
2025-03-03 11:15:00,0,119.77,0.328,20.22,23.0,6,49,1,2.02,8.85
2025-03-03 11:20:00,0,2129.31,14.7819,12.34,25.87,1,14,26,2.48,8.21
2025-03-03 11:25:00,0,1653.89,10.7596,13.23,26.42,1,23,19,4.29,5.17
2025-03-03 11:30:00,3.61,558.26,1.6764,17.77,27.45,1,98,21,3.26,1
2025-03-03 11:35:00,8.51,62.18,0.0551,13.19,23.44,1,43,1,2.14,6.78
2025-03-03 11:40:00,92.39,531.42,1.2389,20.79,32.72,1,331,49,131.63,14.87
2025-03-03 11:45:00,93.94,551.82,1.6389,26.7,31.62,1,327,44,132.1,12.18
2025-03-03 11:50:00,92.33,555.61,1.9537,31.03,32.04,30,290,54,135.38,9.66
2025-03-03 11:55:00,131.79,577.49,1.5743,36.1,39.83,18,641,79,131.03,12.09
2025-03-03 12:00:00,94.13,521.87,1.1412,27.28,27.65,18,365,39,130.84,8.91
2025-03-03 12:05:00,62.0,545.4,1.6342,24.01,33.39,2,238,46,135.24,6.05
2025-03-03 12:10:00,83.55,596.89,2.4393,18.23,35.73,4,280,60,131.45,9.42
2025-03-03 12:15:00,84.03,553.89,1.8021,30.12,28.75,22,346,36,130.5,16.15
2025-03-03 12:20:00,71.87,556.9,1.6873,30.07,30.64,26,382,30,130.3,9.94
2025-03-03 12:25:00,100.67,567.46,1.6826,29.99,35.27,20,394,49,134.14,7.69
2025-03-03 12:30:00,71.38,539.65,1.2261,25.31,30.56,24,347,26,133.62,12.18
2025-03-03 12:35:00,109.34,591.72,1.7339,30.86,33.04,28,278,56,130.63,11.91
2025-03-03 12:40:00,42.68,589.74,1.7681,22.58,29.88,23,200,30,132.6,7.76
2025-03-03 12:45:00,56.8,543.57,1.7748,25.46,26.03,6,192,8,130.93,10.48
2025-03-03 12:50:00,80.33,501.27,0.9008,24.5,30.9,9,259,25,130.89,10.9
2025-03-03 12:55:00,47.12,557.73,1.6032,18.05,28.35,1,132,16,130.57,8.69
2025-03-03 13:00:00,51.71,568.67,1.4966,21.47,28.1,11,173,33,129.8,7.55
2025-03-03 13:05:00,88.5,564.76,1.428,22.21,33.38,19,307,44,134.85,5.09
2025-03-03 13:10:00,82.89,541.99,1.5648,24.98,33.8,12,321,55,134.97,16.52
