timestamp,requests_per_second,response_time_ms,error_rate_percent,cpu_usage_percent,memory_usage_percent,active_threads,active_users,database_connections,network_latency_ms,disk_io_percent
2025-03-04 00:00:00,16.7,116.04,0.1239,14.29,28.52,4,48,12,4.13,11.46
2025-03-04 00:05:00,31.25,176.82,0.2164,16.94,26.53,14,161,41,2.94,6.84
2025-03-04 00:10:00,18.79,130.4,0.0795,17.05,27.79,4,79,13,3.88,7.57
2025-03-04 00:15:00,18.06,82.02,0.2084,16.41,22.93,9,36,5,2.42,7.88
2025-03-04 00:20:00,28.45,140.65,0.2266,21.84,24.45,8,105,25,1.03,7.44
2025-03-04 00:25:00,21.63,132.25,0.1589,18.32,28.9,6,80,16,1.16,7.86
2025-03-04 00:30:00,14.66,94.15,0.0958,14.32,25.0,4,47,6,1.62,8.09
2025-03-04 00:35:00,24.02,174.11,0.1753,17.95,28.11,4,73,30,1,7.13
2025-03-04 00:40:00,15.66,116.2,0.1309,22.63,25.54,15,56,5,1.65,8.27
2025-03-04 00:45:00,26.0,72.05,0.1008,21.33,23.61,9,132,5,1.82,6.68
2025-03-04 00:50:00,18.73,150.8,0.1305,18.98,25.32,6,60,20,1.97,10.7
2025-03-04 00:55:00,30.0,132.91,0.0518,19.47,26.81,9,74,21,2.29,8.47
2025-03-04 01:00:00,18.32,175.99,0.4443,18.55,29.56,4,43,23,1,8.24
2025-03-04 01:05:00,23.22,116.76,0.1483,22.06,28.5,11,29,8,2.82,12.01
2025-03-04 01:10:00,15.66,114.65,0.1917,15.15,26.99,4,63,9,1.49,5.35
2025-03-04 01:15:00,9.84,225.27,0.0913,15.58,29.08,4,0,18,1.72,8.83
2025-03-04 01:20:00,14.43,152.66,0.1127,13.96,27.54,4,56,20,2.44,4.43
2025-03-04 01:25:00,16.41,82.17,0.0868,14.6,26.12,4,28,5,4.39,8.32
2025-03-04 01:30:00,24.78,126.68,0.306,16.92,28.3,4,88,22,1,7.13
2025-03-04 01:35:00,16.43,86.57,0.1533,17.65,24.69,6,43,5,1.79,6.97
2025-03-04 01:40:00,16.82,95.31,0.1768,16.7,25.41,6,89,7,3.9,5.67
2025-03-04 01:45:00,21.17,215.41,0.4463,24.86,26.58,4,56,15,1.93,7.71
2025-03-04 01:50:00,30.61,297.75,1.0031,33.58,27.11,4,152,17,1.75,9.37
2025-03-04 01:55:00,12.44,343.31,1.2168,39.78,24.66,4,76,5,3.8,11.66
2025-03-04 02:00:00,11.96,430.03,1.7746,48.24,27.56,4,26,5,1,10.67
2025-03-04 02:05:00,12.25,506.49,2.5185,56.01,24.83,11,18,6,1.69,13.63
2025-03-04 02:10:00,11.62,508.21,2.7033,54.91,28.94,4,9,5,1.32,10.25
2025-03-04 02:15:00,21.92,555.67,3.069,60.03,27.22,4,99,15,2.6,15.0
2025-03-04 02:20:00,17.95,492.08,2.5114,56.55,25.27,4,114,5,1.67,14.09
2025-03-04 02:25:00,25.04,516.69,2.6339,60.69,26.9,8,86,12,4.02,11.29
2025-03-04 02:30:00,29.37,553.36,2.8715,61.77,26.53,14,75,19,1,11.15
2025-03-04 02:35:00,16.2,494.8,2.6098,59.18,25.19,8,14,5,3.25,13.22
2025-03-04 02:40:00,19.16,493.37,2.5509,55.59,25.65,4,88,7,1.85,10.43
2025-03-04 02:45:00,26.75,528.82,2.7539,60.93,25.5,4,66,13,1.5,14.53
2025-03-04 02:50:00,20.74,488.47,2.5166,62.08,25.73,7,101,5,1,12.2
2025-03-04 02:55:00,15.43,543.63,3.0407,53.92,28.24,5,69,11,1,11.88
2025-03-04 03:00:00,21.46,521.16,2.8379,56.27,24.69,4,101,9,2.4,10.79
2025-03-04 03:05:00,14.42,521.15,2.8373,61.25,26.58,4,28,5,2.61,9.62
2025-03-04 03:10:00,24.98,474.6,2.6461,56.5,23.99,4,33,5,1,10.48
2025-03-04 03:15:00,8.32,578.27,2.9589,55.06,26.78,4,0,10,3.99,12.74
2025-03-04 03:20:00,1.12,834.62,4.4441,54.11,26.69,4,0,5,3.09,10.15
2025-03-04 03:25:00,23.93,504.75,2.6899,57.57,27.13,6,62,12,1.92,15.85
2025-03-04 03:30:00,13.43,395.74,1.7704,45.18,26.64,4,120,5,3.21,14.11
2025-03-04 03:35:00,7.24,353.06,1.3896,42.06,24.44,4,50,5,1.99,11.05
2025-03-04 03:40:00,30.58,288.53,0.8602,33.79,27.46,4,100,21,2.02,11.36
2025-03-04 03:45:00,4.4,308.54,0.6562,23.1,27.81,4,0,9,2.35,4.66
2025-03-04 03:50:00,9.88,126.51,0.1083,16.27,27.1,4,33,7,2.23,7.28
2025-03-04 03:55:00,10.79,97.8,0.2639,15.25,25.25,4,68,5,1.8,6.54
2025-03-04 04:00:00,10.51,92.97,0.1486,15.27,24.23,4,44,5,2.25,7.8
